customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RF_SCORE,segment
b82419b8-94b2-11ea-85df-000d3a38a36f,0.1892129363999065,-0.42693316006616405,-0.5375197506969628,2,2,1,22,hibernating
4203a8ea-a258-11e9-a2fc-000d3a38a36f,-1.0211060360445765,-0.6377884957812899,-0.7496978851887444,5,1,1,51,new_customers
4eb644d8-2469-11ea-a30f-000d3a38a36f,1.8158816353652918,-0.6377884957812899,-0.28066783275602186,1,1,3,11,hibernating
88324b52-ac3d-11e9-a2fc-000d3a38a36f,-0.6144388613032303,-0.6377884957812899,-0.6370082664382403,4,1,1,41,promising
7b08c0e8-a4fc-11e9-a2fc-000d3a38a36f,-0.2852321007983309,-0.2160778243510382,-0.2192637174051526,3,3,3,33,need_attention
296c8d00-9b28-11ea-a27a-000d3a38a36f,-1.214757071635694,-0.005222488635912346,0.3756793936790251,5,4,5,54,champions
2cd8ebd8-af55-11e9-a2fc-000d3a38a36f,0.034292107927012656,0.8381988542245911,-0.05420525600637152,3,5,4,35,loyal_customers
6258bb26-6454-11ea-a6dc-000d3a38a36f,2.24191391366575,-0.2160778243510382,-0.022788417795750443,1,3,4,13,at_Risk
ae7c51ae-af39-11ea-b736-000d3a38a36f,-0.35300996325522194,-0.2160778243510382,-0.19129792896597883,3,3,3,33,need_attention
a1fe9d6c-b078-11e9-9757-000d3a38a36f,-0.8177724486739034,-0.6377884957812899,-0.5475601835271613,4,1,1,41,promising
292c3fd0-24ee-11ea-bf27-000d3a38a36f,0.2763559024159093,0.6273435185094652,0.3868478395413149,2,5,5,25,cant_loose
f4b4699e-136c-11eb-8ffc-000d3a38a36f,-0.3142797561369985,0.2056328470792135,-0.07752497096683275,3,4,4,34,loyal_customers
c9debb50-a47a-11e9-a2fc-000d3a38a36f,2.0773105334133,-0.6377884957812899,-0.27058272614237416,1,1,3,11,hibernating
7524d54c-1e44-11ea-8bf2-000d3a38a36f,-0.4498354810507806,-0.005222488635912346,-0.27062739992582335,3,4,3,34,loyal_customers
2032c1ee-2488-11ea-bf27-000d3a38a36f,0.33445121309324444,-0.2160778243510382,-0.0760060623295612,2,3,4,23,at_Risk
39823526-a5b7-11e9-a2fc-000d3a38a36f,0.4312767308888031,-0.42693316006616405,-0.173461920923902,2,2,3,22,hibernating
846ba30c-8b4c-11eb-95e7-000d3a38a36f,-1.1082490020605793,-0.6377884957812899,-0.6572119850031226,5,1,1,51,new_customers
2787b6ea-b0be-11e9-9757-000d3a38a36f,2.1160407405315236,0.8381988542245911,0.1783106184006398,1,5,4,15,cant_loose
c4421ea8-aa51-11e9-a2fc-000d3a38a36f,1.9223897049404062,-0.2160778243510382,-0.29744283844118113,1,3,3,13,at_Risk
d118a940-1ff8-11ea-87bf-000d3a38a36f,-0.7984073451147917,0.8381988542245911,0.06411325945872658,4,5,4,45,loyal_customers
16d50500-d6bb-11e9-93bc-000d3a38a36f,0.4312767308888031,-0.42693316006616405,-0.4004382461832177,2,2,2,22,hibernating
44f95a3a-ab91-11e9-a2fc-000d3a38a36f,2.1063581887519676,-0.42693316006616405,-0.2594924594011204,1,2,3,12,hibernating
9bf5a2a2-9e8b-11e9-9897-000d3a38a36f,0.6249277664799204,1.8924755328002205,6.140630115767499,2,5,5,25,cant_loose
76fefce2-ad08-11e9-a2fc-000d3a38a36f,0.5861975593616969,-0.2160778243510382,0.09988579155564091,2,3,4,23,at_Risk
9c290696-ae2c-11e9-a2fc-000d3a38a36f,-1.0114234842650207,0.8381988542245911,0.7167972356509426,5,5,5,55,champions
b89c615c-a5ca-11e9-a2fc-000d3a38a36f,-0.27554954901877504,-0.005222488635912346,0.11014959330308517,3,4,4,34,loyal_customers
6408f882-b059-11e9-9757-000d3a38a36f,-0.6434865166418978,-0.2160778243510382,-0.2371108938930916,4,3,3,43,potential_loyalists
0f67e654-5e5e-11ea-be5b-000d3a38a36f,-0.043168306309434266,-0.2160778243510382,0.3441285341180564,3,3,5,33,need_attention
10f4d276-4917-11eb-806e-000d3a38a36f,-1.0985664502810235,0.2056328470792135,-0.16647047381410873,5,4,3,54,champions
2013dcb8-d729-11e9-93bc-000d3a38a36f,0.295721005975021,-0.005222488635912346,-0.32197991400063186,2,4,3,24,at_Risk
1134392e-5454-11ea-b1db-000d3a38a36f,-1.050153691383244,-0.2160778243510382,-0.3934579675192866,5,3,2,53,potential_loyalists
51af73a6-a2cf-11e9-a2fc-000d3a38a36f,0.8863566645279287,0.2056328470792135,-0.36667603434151563,2,4,2,24,at_Risk
2208e6c0-2a45-11ea-99b3-000d3a38a36f,-0.13031127232543704,-0.6377884957812899,-0.5598454739756801,3,1,1,31,about_to_sleep
21767b30-a76b-11e9-a2fc-000d3a38a36f,1.6319131515537304,0.41648818279433936,0.6691973193858636,1,5,5,15,cant_loose
ff6dccd0-471c-11ea-b6c0-000d3a38a36f,0.5281022486843617,-0.6377884957812899,-0.3968308381696981,2,1,2,21,hibernating
d9751b84-aed6-11e9-a2fc-000d3a38a36f,-0.13999382410499292,-0.005222488635912346,-0.39236345982478216,3,4,2,34,loyal_customers
3c03de2e-b180-11e9-89fa-000d3a38a36f,-1.2631698305334733,-0.2160778243510382,0.11638158609424293,5,3,4,53,potential_loyalists
9f4ecaac-ac3f-11e9-a2fc-000d3a38a36f,-0.48856568816900403,-0.005222488635912346,-0.08332139436936109,3,4,4,34,loyal_customers
bf321408-a00b-11ea-80cd-000d3a38a36f,-0.7306294826579006,-0.42693316006616405,-0.5431709843032814,4,2,1,42,potential_loyalists
451d6a4e-265a-11ea-b9a0-000d3a38a36f,-0.6241214130827861,-0.005222488635912346,-0.3952114135196661,4,4,2,44,loyal_customers
d9e3a2de-ac47-11e9-a2fc-000d3a38a36f,-0.4788831363894482,-0.005222488635912346,-0.33032274305976234,3,4,2,34,loyal_customers
6928235c-a405-11e9-a2fc-000d3a38a36f,-0.8371375522330151,-0.6377884957812899,-0.4548509144242936,4,1,2,41,promising
e26e7c7e-9efc-11e9-9897-000d3a38a36f,0.8185788020710377,1.8924755328002205,1.642259333583725,2,5,5,25,cant_loose
98da8cd8-8a2e-11ea-8ec0-000d3a38a36f,1.0315949412212666,-0.6377884957812899,-0.6374550042727318,1,1,1,11,hibernating
0d45cf0a-30e4-11ea-b162-000d3a38a36f,-0.7403120344374565,-0.005222488635912346,-0.2575044760376329,4,4,3,44,loyal_customers
2506ac5c-3ad7-11ea-835a-000d3a38a36f,-0.6918992755396772,-0.6377884957812899,-0.5039920762183687,4,1,1,41,promising
dd7a0f4e-a3bb-11e9-a2fc-000d3a38a36f,-0.3917401703734454,-0.005222488635912346,-0.42587996585751386,3,4,2,34,loyal_customers
38018008-8e14-11ea-8f41-000d3a38a36f,0.1311176257225713,-0.6377884957812899,-0.5665353730471916,2,1,1,21,hibernating
7854d032-df92-11e9-957d-000d3a38a36f,2.0676279816337444,-0.005222488635912346,-0.06743986435318497,1,4,4,14,at_Risk
e72bb954-9df1-11e9-9897-000d3a38a36f,-1.069518794942356,-0.6377884957812899,-0.2744358399648642,5,1,3,51,new_customers
80d5c4bc-a5d3-11e9-a2fc-000d3a38a36f,1.4285795641830572,0.6273435185094652,0.28455604388860267,1,5,4,15,cant_loose
d31becc0-f5ae-11ea-a533-000d3a38a36f,0.49905459334569413,-0.42693316006616405,-0.03050581388659253,2,2,4,22,hibernating
792b873a-5bd9-11ea-aa71-000d3a38a36f,-1.1566617609583587,-0.6377884957812899,-0.558996672090146,5,1,1,51,new_customers
0a1df00e-2285-11ea-8523-000d3a38a36f,-1.137296657399247,-0.2160778243510382,-0.6771253239755853,5,3,1,53,potential_loyalists
ddee171a-48a0-11ea-b6c0-000d3a38a36f,-0.7596771379965682,-0.005222488635912346,0.468589694807414,4,4,5,44,loyal_customers
33a54b76-9e04-11e9-9897-000d3a38a36f,0.14080017750212717,3.5793182185212276,3.256401308722883,2,5,5,25,cant_loose
8fb6e0ce-e1e7-11e9-957d-000d3a38a36f,-1.1857094162970263,-0.42693316006616405,-0.6056584389027929,5,2,1,52,potential_loyalists
5bb66854-ab54-11e9-a2fc-000d3a38a36f,-0.846820104012571,-0.2160778243510382,-0.2876034376365038,4,3,3,43,potential_loyalists
a94c7aec-a7d3-11e9-a2fc-000d3a38a36f,1.8836594978221828,-0.6377884957812899,-0.7016847364267605,1,1,1,11,hibernating
141b8c3c-1b33-11ea-a050-000d3a38a36f,-1.0211060360445765,-0.42693316006616405,-0.45039470452524,5,2,2,52,potential_loyalists
2f23ca88-51ef-11ea-a243-000d3a38a36f,-0.4498354810507806,-0.42693316006616405,-0.4303361757565675,3,2,2,32,about_to_sleep
53bb6066-ac3d-11e9-a2fc-000d3a38a36f,-0.2852321007983309,1.049054189939717,0.5141569539255564,3,5,5,35,loyal_customers
95877424-aefb-11e9-a2fc-000d3a38a36f,0.36349886843191204,-0.42693316006616405,-0.36636331785737153,2,2,2,22,hibernating
54977684-1e64-11ea-8bf2-000d3a38a36f,-0.5950737577441185,-0.42693316006616405,-0.3811726770707678,4,2,2,42,potential_loyalists
4218fe8a-ac39-11e9-a2fc-000d3a38a36f,0.00524445258834506,1.049054189939717,0.11009375107377377,3,5,4,35,loyal_customers
369a8fbc-aa66-11e9-a2fc-000d3a38a36f,-0.32396230791655434,0.6273435185094652,-0.02885288389897375,3,5,4,35,loyal_customers
cf2bd79c-e2e5-11e9-ad00-000d3a38a36f,0.50873714512525,0.2056328470792135,-0.3231190954785854,2,4,3,24,at_Risk
fdf91974-a1e8-11e9-a2fc-000d3a38a36f,0.9928647341030432,0.2056328470792135,0.3323458237333407,1,4,5,14,at_Risk
b7f2c5dc-a84b-11ea-aecd-000d3a38a36f,1.9804850156177414,-0.6377884957812899,-0.3252969424217319,1,1,3,11,hibernating
595af4aa-d67c-11e9-93bc-000d3a38a36f,0.7798485949528142,-0.2160778243510382,-0.1014812873414443,2,3,3,23,at_Risk
b1a9f4b2-ae9f-11e9-a2fc-000d3a38a36f,0.6636579735981438,-0.2160778243510382,-0.2750612729331524,2,3,3,23,at_Risk
e7f265f0-2abd-11ea-b3a7-000d3a38a36f,-0.24650189368010741,0.41648818279433936,0.1335809927221692,3,5,4,35,loyal_customers
2e480686-9d01-11e9-9897-000d3a38a36f,-0.701581827319233,0.8381988542245911,0.2561546860607998,4,5,4,45,loyal_customers
329968c6-a0e2-11e9-a2fc-000d3a38a36f,-0.7499945862170124,16.441493697143905,3.896799994466581,4,5,5,45,loyal_customers
60bff4fa-6c79-11ea-9ddf-000d3a38a36f,2.0773105334133,-0.6377884957812899,-0.5567741513635504,1,1,1,11,hibernating
afe806ca-d62f-11e9-93bc-000d3a38a36f,0.7701660431732583,-0.6377884957812899,-0.42591347119510076,2,1,2,21,hibernating
9dc27c92-aa19-11e9-a2fc-000d3a38a36f,1.873976946042627,-0.42693316006616405,-0.6039608351317248,1,2,1,12,hibernating
20d04170-1344-11eb-8ffc-000d3a38a36f,0.7701660431732583,-0.6377884957812899,-0.5933619800084117,2,1,1,21,hibernating
e74d8dda-ad83-11e9-a2fc-000d3a38a36f,1.2736587357101634,-0.42693316006616405,-0.5257817140956962,1,2,1,12,hibernating
256f479a-a5c0-11ea-bd63-000d3a38a36f,-0.8371375522330151,-0.005222488635912346,0.4346822931695023,4,4,5,44,loyal_customers
6fe6b34c-b1c1-11e9-89fa-000d3a38a36f,-0.20777168656188397,-0.005222488635912346,-0.2745586928693493,3,4,3,34,loyal_customers
423aa266-a1d4-11e9-a2fc-000d3a38a36f,0.50873714512525,-0.2160778243510382,-0.5308298516254512,2,3,1,23,at_Risk
a1b83a8c-aae9-11e9-a2fc-000d3a38a36f,1.8352467389244034,-0.2160778243510382,-0.4035207372412096,1,3,2,13,at_Risk
1ef16e58-fd6d-11e9-a5e8-000d3a38a36f,1.7190561175697332,-0.42693316006616405,-0.5391950175763062,1,2,1,12,hibernating
8b1a652a-affd-11e9-9757-000d3a38a36f,-0.8565026557921269,0.2056328470792135,0.0045296007834104545,4,4,4,44,loyal_customers
3a1c5af4-5ec9-11ea-be5b-000d3a38a36f,-0.7499945862170124,0.2056328470792135,0.8720609700284954,4,4,5,44,loyal_customers
050b9782-9775-11ea-a9c8-000d3a38a36f,-0.13999382410499292,-0.42693316006616405,-0.24144425088766017,3,2,3,32,about_to_sleep
239de912-adb4-11e9-a2fc-000d3a38a36f,-0.7499945862170124,0.2056328470792135,-0.01442325184489537,4,4,4,44,loyal_customers
f7e2335e-a7c4-11e9-a2fc-000d3a38a36f,1.5738178408763952,11.802676311411137,8.04376679603927,1,5,5,15,cant_loose
85cb3e36-a8dd-11e9-a2fc-000d3a38a36f,1.2639761839306074,0.41648818279433936,0.05167161076813575,1,5,4,15,cant_loose
e28d244a-ae91-11e9-a2fc-000d3a38a36f,0.5184196969048059,-0.005222488635912346,-0.09478021982407042,2,4,4,24,at_Risk
faa9ff58-2c45-11ea-b752-000d3a38a36f,-0.9630107253672414,-0.6377884957812899,-0.5053993003970172,4,1,1,41,promising
30402bbe-a731-11e9-a2fc-000d3a38a36f,1.3123889428283868,-0.42693316006616405,-0.6117899156811899,1,2,1,12,hibernating
52bfa94a-b013-11e9-9757-000d3a38a36f,-0.21745423834143982,-0.2160778243510382,0.10018733959392272,3,3,4,33,need_attention
d6325148-a7fc-11e9-a2fc-000d3a38a36f,0.9831821823234874,-0.2160778243510382,0.060718051916590514,1,3,4,13,at_Risk
091d56e8-250c-11ea-bf27-000d3a38a36f,-0.2561844454596633,-0.2160778243510382,-0.07750263407510806,3,3,4,33,need_attention
703a39be-1c7d-11ea-a490-000d3a38a36f,1.7868339800266242,-0.6377884957812899,-0.3242359400648143,1,1,3,11,hibernating
e6a0fa26-9d6f-11e9-9897-000d3a38a36f,1.9804850156177414,-0.42693316006616405,-0.2605534617580379,1,2,3,12,hibernating
2a2daa14-a594-11ea-bd63-000d3a38a36f,0.06333976326568025,-0.6377884957812899,-0.6497402947212506,3,1,1,31,about_to_sleep
4591c1ca-b1ff-11e9-89fa-000d3a38a36f,1.51572253019906,-0.42693316006616405,-0.6156877032871291,1,2,1,12,hibernating
d98ea1f2-25ba-11ea-b1c8-000d3a38a36f,0.49905459334569413,-0.2160778243510382,-0.19577647575675705,2,3,3,23,at_Risk
844bc016-25d3-11eb-a2e5-000d3a38a36f,-1.050153691383244,-0.42693316006616405,-0.49367243224161295,5,2,2,52,potential_loyalists
4ffc60b0-a427-11e9-a2fc-000d3a38a36f,2.028897774515521,-0.2160778243510382,-0.2650320085488162,1,3,3,13,at_Risk
4bcf2ba6-7093-11ea-8021-000d3a38a36f,-1.146979209178803,-0.2160778243510382,-0.1287769690288805,5,3,3,53,potential_loyalists
062299c4-9dfa-11e9-9897-000d3a38a36f,2.183818602988415,-0.42693316006616405,-0.20477824312176268,1,2,3,12,hibernating
8001523e-5b0b-11ea-be1f-000d3a38a36f,-0.5272958952872275,0.2056328470792135,-0.04181944954509222,4,4,4,44,loyal_customers
158a0ba0-ad8f-11e9-a2fc-000d3a38a36f,0.6733405253776997,0.8381988542245911,0.3567377094965818,2,5,5,25,cant_loose
d851bed0-abf5-11e9-a2fc-000d3a38a36f,1.7481037729084008,0.8381988542245911,-0.0892630075680992,1,5,4,15,cant_loose
d402638e-a92f-11e9-a2fc-000d3a38a36f,1.1284204590168254,-0.2160778243510382,-0.23272169466921175,1,3,3,13,at_Risk
a09d41a8-ab14-11e9-a2fc-000d3a38a36f,-0.11094616876632532,0.2056328470792135,0.8892268713188349,3,4,5,34,loyal_customers
f5e5c1c6-8f66-11ea-8f41-000d3a38a36f,2.1160407405315236,-0.6377884957812899,-0.5051312576963224,1,1,1,11,hibernating
9c6e14d8-a8e0-11eb-8f64-000d3a299ebf,-1.0792013467219117,-0.6377884957812899,0.009678254325926068,5,1,4,51,new_customers
00142f9a-7af6-11eb-8460-000d3a38a36f,-1.0598362431628001,-0.42693316006616405,-0.386768068447775,5,2,2,52,potential_loyalists
6754e360-ad9e-11e9-a2fc-000d3a38a36f,1.9030246013812946,1.259909525654843,0.6901493238235192,1,5,5,15,cant_loose
47d0d628-979c-11ea-a9c8-000d3a38a36f,-0.08189851342765772,-0.2160778243510382,-0.08807915230669654,3,3,4,33,need_attention
beaf52de-b3ca-11ea-8745-000d3a38a36f,-0.9242805182490179,-0.6377884957812899,-0.7089330577913866,4,1,1,41,promising
ad465f36-b085-11e9-9757-000d3a38a36f,-0.8952328629103503,4.633594897096857,2.0968150801789194,4,5,5,45,loyal_customers
d66ef216-b07f-11e9-9757-000d3a38a36f,0.50873714512525,-0.005222488635912346,0.047405264448741116,2,4,4,24,at_Risk
6eabc63c-aa2a-11e9-a2fc-000d3a38a36f,-0.5272958952872275,-0.42693316006616405,-0.5119551781181814,4,2,1,42,potential_loyalists
8a59cc38-a932-11e9-a2fc-000d3a38a36f,0.9734996305439315,-0.42693316006616405,-0.1450940684336859,1,2,3,12,hibernating
c26c96f0-22ae-11ea-8523-000d3a38a36f,-1.2341221751948057,-0.2160778243510382,-0.39736692357108805,5,3,2,53,potential_loyalists
6c190924-13d0-11ea-a001-000d3a38a36f,-1.146979209178803,4.001028889951479,1.8055308436445396,5,5,5,55,champions
3b51d518-4e7d-11ea-99ba-000d3a38a36f,1.8158816353652918,-0.6377884957812899,-0.7206599259467908,1,1,1,11,hibernating
0485ba20-a75e-11e9-a2fc-000d3a38a36f,0.24730824707724167,0.2056328470792135,0.13742293809879683,2,4,4,24,at_Risk
5509977c-5bf0-11ea-b939-000d3a38a36f,-0.846820104012571,-0.005222488635912346,0.33130715826814794,4,4,5,44,loyal_customers
20538aa2-5424-11ea-b1db-000d3a38a36f,-1.195391968076582,-0.42693316006616405,-0.20810643998872494,5,2,3,52,potential_loyalists
27616852-314a-11ea-b884-000d3a38a36f,0.4700069380070266,-0.6377884957812899,-0.5478393946737186,2,1,1,21,hibernating
3f5f76c0-1cd6-11ea-a490-000d3a38a36f,0.866991560968817,-0.42693316006616405,0.381565164648452,2,2,5,22,hibernating
e89b9a42-a54a-11e9-a2fc-000d3a38a36f,0.5474673522434734,-0.42693316006616405,-0.14617740768232806,2,2,3,22,hibernating
eb392556-a2a9-11e9-a2fc-000d3a38a36f,-1.1760268645174705,0.41648818279433936,0.12919179349828924,5,5,4,55,champions
5e4a447c-2558-11ea-b1c8-000d3a38a36f,-1.0307885878241325,0.2056328470792135,0.05057710307363133,5,4,4,54,champions
35f40162-1b74-11eb-8d74-000d3a38a36f,-0.7693596897761241,-0.42693316006616405,-0.3354825650481402,4,2,2,42,potential_loyalists
5c881322-127e-11ea-a001-000d3a38a36f,-0.6918992755396772,-0.6377884957812899,-0.4006839519921881,4,1,2,41,promising
d7aa5300-1ea6-11eb-a39e-000d3a38a36f,0.05365721148612438,-0.6377884957812899,-0.514177698844777,3,1,1,31,about_to_sleep
9a060408-00bb-11eb-8341-000d3a38a36f,0.49905459334569413,-0.005222488635912346,-0.039440570576424375,2,4,4,24,at_Risk
e4a3f75e-aa4a-11e9-a2fc-000d3a38a36f,-0.7306294826579006,-0.42693316006616405,-0.5099001840795201,4,2,1,42,potential_loyalists
cff97bdc-dfa8-11ea-9c1f-000d3a38a36f,-0.9533281735876855,0.6273435185094652,0.5909958614581103,4,5,5,45,loyal_customers
016fe0aa-da25-11e9-93bc-000d3a38a36f,1.2058808732532722,-0.005222488635912346,-0.213657157582283,1,4,3,14,at_Risk
255228f2-a5dc-11e9-a2fc-000d3a38a36f,0.24730824707724167,1.049054189939717,0.7621522942977016,2,5,5,25,cant_loose
f6386762-19f6-11eb-8d74-000d3a38a36f,-1.1179315538401353,-0.6377884957812899,-0.5783739256612188,5,1,1,51,new_customers
65ef65ca-5fcf-11ea-8dd8-000d3a38a36f,-0.8952328629103503,-0.6377884957812899,-0.6268449807035565,4,1,1,41,promising
80381a0c-9d9d-11e9-9897-000d3a38a36f,0.5861975593616969,2.3141862042304724,1.3114611355885633,2,5,5,25,cant_loose
71ed98d8-3ef0-11ea-b794-000d3a38a36f,-1.2244396234152497,-0.42693316006616405,-0.6553245176523955,5,2,1,52,potential_loyalists
00a10df4-5f9d-11ea-8dd8-000d3a38a36f,-0.004438099191210804,1.6816201970850946,0.1732178070874357,3,5,4,35,loyal_customers
b645f268-ac48-11e9-a2fc-000d3a38a36f,-0.29491465257788674,0.8381988542245911,0.21910895113558443,3,5,4,35,loyal_customers
95cfdbb6-af90-11e9-a2fc-000d3a38a36f,1.6125480479946186,-0.42693316006616405,-0.5062481022825513,1,2,1,12,hibernating
ad964a0c-8ef9-11ea-8f41-000d3a38a36f,-1.1663443127379145,-0.005222488635912346,-0.10201737274283423,5,4,3,54,champions
cce2f7b6-6253-11ea-9d1a-000d3a38a36f,-1.137296657399247,-0.6377884957812899,-0.5850749931785927,5,1,1,51,new_customers
e91d5722-af6c-11e9-a2fc-000d3a38a36f,1.0993728036781578,-0.42693316006616405,-0.4649136841462167,1,2,2,12,hibernating
86ed1218-9fc7-11e9-a2fc-000d3a38a36f,1.1284204590168254,-0.42693316006616405,-0.6436088179428535,1,2,1,12,hibernating
e805e4e6-1374-11ea-a001-000d3a38a36f,0.16984783284079477,-0.42693316006616405,-0.5989350344936943,2,2,1,22,hibernating
89fb0c9a-21a8-11ea-9618-000d3a38a36f,1.3414365981670544,-0.2160778243510382,0.00011806466780605886,1,3,4,13,at_Risk
ecdcc836-15ef-11ea-aa74-000d3a38a36f,-1.2438047269743615,-0.6377884957812899,-0.6419223826176478,5,1,1,51,new_customers
851de3b4-8f0c-11eb-8cb8-000d3a38a36f,-1.2244396234152497,-0.6377884957812899,1.0879581969924197,5,1,5,51,new_customers
b676edd8-a715-11e9-a2fc-000d3a38a36f,-0.09158106520721358,-0.6377884957812899,-0.5709915829462453,3,1,1,31,about_to_sleep
507081d0-4f34-11ea-99ba-000d3a38a36f,-0.46920058460989233,-0.2160778243510382,-0.176924139141212,3,3,3,33,need_attention
d2795fde-6a0f-11eb-b5d7-000d3a38a36f,-0.29491465257788674,-0.6377884957812899,-0.48727291276252094,3,1,2,31,about_to_sleep
e329a4b0-23f7-11ea-8523-000d3a38a36f,-1.0888838985014677,-0.2160778243510382,-0.05338995945842435,5,3,4,53,potential_loyalists
c881972c-a7a0-11e9-a2fc-000d3a38a36f,-0.6725341719805654,-0.6377884957812899,-0.6886288232137436,4,1,1,41,promising
2b0e5bc2-18d6-11ea-9213-000d3a38a36f,-0.6822167237601213,-0.2160778243510382,-0.35119656837638197,4,3,2,43,potential_loyalists
deedfe28-1325-11eb-8ffc-000d3a38a36f,0.295721005975021,-0.42693316006616405,-0.21532125601576432,2,2,3,22,hibernating
f3ca0fc6-a9d6-11e9-a2fc-000d3a38a36f,-0.8274550004534593,2.1033308685153465,1.7302108447492572,4,5,5,45,loyal_customers
78a88900-dde1-11e9-a848-000d3a38a36f,1.5350876337581716,-0.005222488635912346,-0.44763609839725443,1,4,2,14,at_Risk
ed1ad8ce-aee8-11e9-a2fc-000d3a38a36f,0.45064183444791484,-0.2160778243510382,-0.24715132672329013,2,3,3,23,at_Risk
97c6f818-a46f-11e9-a2fc-000d3a38a36f,1.1671506661350488,-0.6377884957812899,-0.6146267009302115,1,1,1,11,hibernating
24dca674-bc63-11ea-aa61-000d3a38a36f,1.9320722567199622,-0.42693316006616405,-0.0372292182956911,1,2,4,12,hibernating
e1281a9a-a48e-11e9-a2fc-000d3a38a36f,-0.8080898968943476,-0.42693316006616405,-0.5308075147337266,4,2,1,42,potential_loyalists
f2964aa8-ac69-11e9-a2fc-000d3a38a36f,-1.0985664502810235,1.8924755328002205,4.7919062565456585,5,5,5,55,champions
746c376c-2c31-11ea-b752-000d3a38a36f,-0.8855503111307945,-0.005222488635912346,0.11257314605520201,4,4,4,44,loyal_customers
18bc2672-9edb-11e9-9897-000d3a38a36f,1.2736587357101634,0.2056328470792135,0.7956352949928465,1,4,5,14,at_Risk
b2362f28-ff25-11e9-a5e8-000d3a38a36f,-0.701581827319233,0.41648818279433936,0.08773452245746947,4,5,4,45,loyal_customers
a8d6e218-4f6d-11ea-99ba-000d3a38a36f,1.1090553554577136,0.2056328470792135,1.2000893934498091,1,4,5,14,at_Risk
bd5a28ae-50f2-11ea-99ba-000d3a38a36f,-0.15935892766410464,-0.6377884957812899,-0.5821711972543974,3,1,1,31,about_to_sleep
32a2ea58-47a0-11ea-b6c0-000d3a38a36f,0.10206997038390371,0.2056328470792135,-0.11317465015926163,3,4,3,34,loyal_customers
a9ae7084-f4af-11e9-9346-000d3a38a36f,0.47968948978658243,0.41648818279433936,0.3312513160388363,2,5,5,25,cant_loose
927a71c4-a8b5-11e9-a2fc-000d3a38a36f,-1.282534934092585,1.6816201970850946,1.5114433271987244,5,5,5,55,champions
ae9df5d0-5b91-11ea-8d81-000d3a38a36f,-1.1760268645174705,1.259909525654843,0.38121894282672086,5,5,5,55,champions
20c4565e-aa03-11e9-a2fc-000d3a38a36f,-0.9630107253672414,2.7358968756607243,1.1370658534489078,4,5,5,45,loyal_customers
702ca6b2-9ebc-11e9-9897-000d3a38a36f,-0.77904224155568,-0.005222488635912346,-0.28882079823549345,4,4,3,44,loyal_customers
55db867a-97f9-11ea-9d91-000d3a38a36f,0.5281022486843617,-0.42693316006616405,0.036560703516457675,2,2,4,22,hibernating
06efdab8-74f2-11ea-bb48-000d3a38a36f,1.6900084622310656,-0.2160778243510382,0.04702553728942323,1,3,4,13,at_Risk
b8fb6710-187f-11ea-9213-000d3a38a36f,-1.069518794942356,4.211884225666605,3.5264878350106375,5,5,5,55,champions
a8d61182-4dea-11ea-9655-000d3a38a36f,-1.0404711396036883,-0.42693316006616405,-0.4034872319036228,5,2,2,52,potential_loyalists
e2dc96e6-a767-11e9-a2fc-000d3a38a36f,0.576515007582141,-0.6377884957812899,-0.3396930691382235,2,1,2,21,hibernating
6f497880-1f6b-11ea-87bf-000d3a38a36f,0.7023881807163673,0.41648818279433936,0.47066702573780006,2,5,5,25,cant_loose
c1ba83aa-3043-11ea-bb28-000d3a38a36f,-1.272852382313029,0.8381988542245911,-0.07294590816329379,5,5,4,55,champions
0235c69a-1c0f-11ea-ac4f-000d3a38a36f,1.1671506661350488,-0.005222488635912346,-0.07406275274952276,1,4,4,14,at_Risk
05899d6e-a3d1-11e9-a2fc-000d3a38a36f,-0.8177724486739034,-0.6377884957812899,-0.6208251883837824,4,1,1,41,promising
8edaf5e8-ad5b-11e9-a2fc-000d3a38a36f,2.038580326295077,1.4707648613699686,0.8014875606246863,1,5,5,15,cant_loose
6e4fce6c-a779-11e9-a2fc-000d3a38a36f,1.941754808499518,-0.2160778243510382,-0.30318341961439815,1,3,3,13,at_Risk
4814f260-650e-11ea-bac7-000d3a38a36f,-0.7596771379965682,-0.42693316006616405,-0.2756196952262669,4,2,3,42,potential_loyalists
0f0a2332-3a4d-11ea-85d6-000d3a38a36f,-0.9145979664694621,-0.6377884957812899,-0.5341580484924136,4,1,1,41,promising
1adaa13e-a4fa-11e9-a2fc-000d3a38a36f,0.4700069380070266,-0.005222488635912346,-0.25952596473870726,2,4,3,24,at_Risk
cdccfe34-eb78-11ea-9047-000d3a38a36f,0.6442928700390321,-0.6377884957812899,-0.7418799730851415,2,1,1,21,hibernating
ff42a872-5be2-11ea-af8a-000d3a38a36f,-0.2852321007983309,-0.6377884957812899,-0.1815702126199245,3,1,3,31,about_to_sleep
34ab4518-5bc1-11ea-8d35-000d3a38a36f,-0.9533281735876855,0.41648818279433936,0.12033521592949348,4,5,4,45,loyal_customers
4f9bc9bc-a9c2-11e9-a2fc-000d3a38a36f,-0.420787825712113,-0.42693316006616405,-0.22013485618241116,3,2,3,32,about_to_sleep
9af30e66-5bd3-11ea-bfb1-000d3a38a36f,0.2666733506363534,-0.42693316006616405,-0.5721419328700611,2,2,1,22,hibernating
